종목코드,한글 종목약명,영문 종목명,상장일,시장구분,상장주식수,ESG등급,환경,사회,지배구조,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금,온실가스 배출량(tCO2-eq),에너지 사용량(TJ)
208860,엔지스테크널러지,"EnGIS Technologies, Inc.",2016-07-28,KOSDAQ,11444,,,,,6380,2205,-4175,-65.44,22127607,82522,,
183490,엔지켐생명과학,ENZYCHEM LIFESCIENCES CORPORATION,2018-02-21,KOSDAQ,8331,C,D,C,B,93535,31700,-61835,-66.11,39319988,3665337,,
85310,엔케이,NK,2008-01-24,KOSPI,79983,C,B,C,C,1285,993,-292,-22.72,133234233,169255,,
182400,엔케이맥스,"NKMAX Co., Ltd.",2015-10-23,KOSDAQ,38519,C,D,B,B,17600,16300,-1300,-7.39,219330420,4782209,,
348370,엔켐,"Enchem Co., Ltd.",2021-11-01,KOSDAQ,15213,,,,,,,,,,,,
69410,엔텔스,"nTels Co., Ltd.",2007-06-20,KOSDAQ,10245,,,,,7640,8110,470,6.15,148812065,1859498,,
227950,엔투텍,"N2TECH CO.,LTD",2015-11-18,KOSDAQ,89551,,,,,2105,1745,-360,-17.1,573090358,1491842,,
291230,엔피,NP,2018-09-13,KOSDAQ,40000,,,,,2980,9330,6350,213.09,731255460,7182518,,
198080,엔피디,"NPD Co.,Ltd.",2020-03-16,KOSDAQ,21535,,,,,3840,2805,-1035,-26.95,62819713,264118,,
48830,엔피케이,"NPK CO., LTD",2000-10-12,KOSDAQ,18724,,,,,1970,2045,75,3.81,170177872,460875,,
96870,엘디티,LDT Inc.,2008-05-02,KOSDAQ,6678,,,,,4015,4270,255,6.35,31521145,165887,,
276240,엘리비젼,Elivision,2018-07-05,KONEX,6674,,,,,498,700,202,40.56,1000977,570,,
900140,엘브이엠씨홀딩스,LVMC Holdings,2010-11-30,KOSPI,99455,,,,,4060,3330,-730,-17.98,132089436,482840,,
376190,엘비루셈,"LB Lusem Co., Ltd.",2021-06-11,KOSDAQ,24600,,,,,,,,,,,"19,794",406
61970,엘비세미콘,"LB SEMICON CO., LTD.",2011-01-31,KOSDAQ,43785,C,B,B,C,12650,10650,-2000,-15.81,141012215,1893109,"25,689",526
138690,엘아이에스,"LIS Co., Ltd.",2011-06-02,KOSDAQ,20686,,,,,4850,2005,-2845,-58.66,95400860,519933,,
290650,엘앤씨바이오,L&C BIO,2018-11-01,KOSDAQ,22685,C,D,C,B+,29100,33650,4550,15.64,41572211,1438352,,
66970,엘앤에프,"L&F CO., LTD",2003-01-02,KOSDAQ,34810,B+,B,B+,B+,63862,187000,123138,192.82,205547918,31408833,"32,719",632
156100,엘앤케이바이오,"L&K BIOMED CO., LTD.",2016-11-30,KOSDAQ,13393,,,,,35000,8780,-26220,-74.91,56201072,1335538,,
229640,LS전선아시아,LS C&S ASIA,2016-09-22,KOSPI,30625,B,D,C,B+,7570,7750,180,2.38,90737279,820705,"121,902","2,412"
311060,엘에이티,LAT,2018-12-28,KONEX,2585,,,,,2330,5210,2880,123.61,162087,604,,
108320,LX세미콘,LX Semicon,2010-06-08,KOSDAQ,16264,B+,B,B+,B+,62500,121200,58700,93.92,66973029,7914206,,
108675,LX하우시스우,"LX HAUSYS, LTD.(1P)",2009-04-20,KOSPI,1032,,,,,33000,29950,-3050,-9.24,2134025,88299,"132,505","2,476"
108670,LX하우시스,"LX HAUSYS, LTD.",2009-04-20,KOSPI,8968,A,A,A+,A,70000,61700,-8300,-11.86,22481048,1879122,"132,505","2,476"
38380K,LX홀딩스1우,LX HOLDINGS(1P),2021-05-27,KOSPI,1465,,,,,,,,,,,,
383800,LX홀딩스,LX HOLDINGS,2021-05-27,KOSPI,76281,,,,,,,,,,,,
73110,엘엠에스,"LMS Co.,Ltd.",2007-10-12,KOSDAQ,8896,,,,,10000,8920,-1080,-10.8,25229877,261480,,
83310,엘오티베큠,"LOT Vacuum. Co., Ltd.",2005-10-05,KOSDAQ,17810,,,,,15800,14000,-1800,-11.39,37361742,610417,,
37560,LG헬로비전,LG HelloVision,2012-11-09,KOSPI,77447,B+,C,A,A,4435,5220,785,17.7,760451180,5780636,,
37950,엘컴텍,"ELCOMTEC CO.,LTD",2000-08-24,KOSDAQ,84448,,,,,1455,1400,-55,-3.78,556371519,847403,,
170920,엘티씨,"LTC Co., LTD.",2013-10-08,KOSDAQ,8019,,,,,11900,11000,-900,-7.56,22491980,283953,,
58630,엠게임,Mgame Corp.,2008-12-19,KOSDAQ,19544,,,,,7930,9500,1570,19.8,579503014,6129412,,
58970,엠로,"EMRO., Incorporated",2021-08-13,KOSDAQ,10852,,,,,11193,16950,5757,51.43,25523429,751295,,
19590,엠벤처투자,"M-VENTURE INVESTMENT, INC.",1989-03-14,KOSDAQ,78720,,,,,1115,1350,235,21.08,235759628,311616,,
97520,엠씨넥스,"MCNEX Co.,Ltd.",2021-07-06,KOSPI,17974,C,C,B,B,51600,41800,-9800,-18.99,55083168,2749246,,
179290,엠아이텍,"MITECH CO., LTD.",2018-11-29,KOSDAQ,31292,,,,,4200,6600,2400,57.14,176885956,990346,,
225860,엠앤씨생명과학,M&C Life Science,2017-04-25,KONEX,17037,,,,,68,75,7,10.29,885290,63,,
9780,엠에스씨,MSC,1993-10-12,KOSDAQ,17600,,,,,4745,6230,1485,31.3,19805326,120623,"28,476",568
123040,엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",2010-08-06,KOSDAQ,43604,,,,,7700,5400,-2300,-29.87,102458579,769662,,
323230,엠에프엠코리아,"MFM KOREA Co., Ltd.",2019-06-19,KOSDAQ,30272,,,,,1820,1320,-500,-27.47,252651235,615122,,
33160,엠케이전자,MKElectron,1997-11-10,KOSDAQ,21808,,,,,10500,14750,4250,40.48,205465428,4090751,,
347890,엠투아이,M2I CORPORATION,2020-07-29,KOSDAQ,16798,,,,,11600,8990,-2610,-22.5,52829225,547429,,
33310,엠투엔,"M2N Co.,Ltd",1997-11-10,KOSDAQ,40342,,,,,10337,5590,-4747,-45.92,171512536,2491049,,
259630,엠플러스,mPlus Corp,2017-09-20,KOSDAQ,12211,,,,,12600,21650,9050,71.83,80860747,1483567,,
65150,엠피대산,MPDAESAN Inc,2007-07-18,KOSDAQ,125282,,,,,1100,833,-267,-24.27,169331949,160829,,
115960,연우,"YONWOO CO., LTD",2015-11-02,KOSDAQ,12398,,,,,24150,23700,-450,-1.86,12729495,341732,,
90740,연이비앤티,YOUNYI B&T Inc.,2007-09-19,KOSDAQ,19126,,,,,5310,2105,-3205,-60.36,78190842,307909,,
60850,영림원소프트랩,"YoungLimWon SoftLab. Co., Ltd.",2020-08-12,KOSDAQ,8131,,,,,12950,9860,-3090,-23.86,7273086,90148,,
14440,영보화학,YoungboChemical,1997-08-27,KOSPI,20000,B,B,C,B,4050,4060,10,0.25,92992164,474419,"14,402",272
7530,영신금속,YoungsinMetalIndustrial,1994-08-05,KOSDAQ,19174,,,,,2261,3070,809,35.78,45377785,172150,"16,710",339
143540,영우디에스피,"YoungWoo DSP Co.,Ltd.",2014-10-29,KOSDAQ,44600,,,,,2195,1970,-225,-10.25,240101966,653853,,
111770,영원무역,Youngone Corporation,2009-07-30,KOSPI,44311,B+,B+,B+,B+,38550,43100,4550,11.8,35703326,1553499,,
9970,영원무역홀딩스,YoungoneHoldings,1988-11-07,KOSPI,13636,A,B+,B+,A,39500,46350,6850,17.34,4059676,191801,,
3520,영진약품,YUNGJIN PHARM,1973-06-25,KOSPI,182893,B+,B+,A,B+,6090,5190,-900,-14.78,237175361,1296433,,
670,영풍,Youngpoong,1976-06-12,KOSPI,1842,C,D,C,B+,613000,665000,52000,8.48,462745,311768,"1,147,625","18,681"
36560,영풍정밀,YOUNG POONG PRECISION CORPORATION,1999-12-28,KOSDAQ,15750,C,D,C,B+,7900,9330,1430,18.1,75140611,820741,,
6740,영풍제지,YoungpoongPaperMfg,1996-07-03,KOSPI,22200,B,B,C,B,6710,10450,3740,55.74,103022329,893622,"116,866","1,077"
12280,영화금속,YeonghwaMetal,1990-01-25,KOSPI,53395,C,C,C,B+,1980,1435,-545,-27.53,909135823,2082223,"86,925","1,275"
265560,영화테크,"Younghwa Tech Co., Ltd.",2017-10-26,KOSDAQ,10690,,,,,10100,17600,7500,74.26,209022170,3969667,,
12160,영흥,YOUNGWIRE,2010-01-25,KOSPI,101310,B,C,B,B+,1100,938,-162,-14.73,201672533,239974,,
36000,예림당,"YeaRimDang Publishing Co., Ltd.",1999-11-30,KOSDAQ,23034,,,,,2990,1895,-1095,-36.62,40008216,130873,,
250930,예선테크,"YeSUN Tech Co., Ltd.",2016-09-29,KOSDAQ,33000,,,,,2340,1865,-475,-20.3,89905239,240780,,
53280,예스24,"YES24 Co.,Ltd",2008-05-07,KOSDAQ,25000,,,,,8799,8000,-799,-9.08,226902840,3526918,,
15360,예스코홀딩스,Yesco Holdings,1996-12-24,KOSPI,6000,B+,B,B+,B+,33750,35400,1650,4.89,906598,33320,,
122640,예스티,"YEST Co.,Ltd.",2015-12-16,KOSDAQ,17291,,,,,14550,10950,-3600,-24.74,56850960,786679,,
403360,예스피치,YESPEECH,2021-12-14,KONEX,2904,,,,,,,,,,,,
900300,오가닉티코스메틱,ORGANIC TEA COSMETICS HOLDINGS COMPANY LIMITED,2016-11-04,KOSDAQ,120337,,,,,651,388,-263,-40.4,712522505,547609,,
45060,오공,OKONG Corporation,2000-08-10,KOSDAQ,16942,,,,,4540,4005,-535,-11.78,24581606,119569,,
80520,오디텍,ODTech,2007-10-08,KOSDAQ,11747,,,,,5160,7320,2160,41.86,156693473,1244984,,
7310,오뚜기,Ottogi,1994-08-12,KOSPI,3672,A,B+,A+,B+,598000,426500,-171500,-28.68,1521138,805860,"58,050","1,167"
39830,오로라,AURORA WORLD Corporation,2001-01-03,KOSDAQ,10763,,,,,9700,10300,600,6.19,70735744,767552,,
322310,오로스테크놀로지,"AUROS TECHNOLOGY, INC.",2021-02-24,KOSDAQ,9367,,,,,52500,20850,-31650,-60.29,30410021,1049639,,
46120,오르비텍,"Orbitech Co., Ltd.",2010-06-15,KOSDAQ,24968,,,,,6440,7350,910,14.13,230752340,1864788,,
14940,오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD",2001-12-26,KOSDAQ,45574,,,,,2690,3545,855,31.78,229862265,1121625,,
2630,오리엔트바이오,ORIENTBIO,1976-12-28,KOSPI,118583,C,D,C,C,1780,880,-900,-50.56,520030890,764074,,
65500,오리엔트정공,Orient Precision Industries Inc.,2002-09-19,KOSDAQ,31743,,,,,6470,1775,-4695,-72.57,978377185,1052139,,
271560,오리온,ORION,2017-07-07,KOSPI,39536,A,A,A,B+,130000,84700,-45300,-34.85,25279339,2890590,"67,947","1,335"
1800,오리온홀딩스,ORION Holdings,1975-06-27,KOSPI,62645,A,A,A,A,13750,13750,0,0,39698777,648728,,
10470,오리콤,ORICOM Inc.,2000-10-24,KOSDAQ,11975,B,D,B+,B+,5460,6310,850,15.57,78690400,752776,,
352910,오비고,Obigo Inc.,2021-07-13,KOSDAQ,11451,,,,,,,,,,,,
53980,오상자이엘,"OSANGJAIEL Co., Ltd",2002-04-09,KOSDAQ,17748,,,,,6700,6960,260,3.88,40107366,336550,,
52420,오성첨단소재,"OSUNG ADVANCED MATERIALS CO., LTD.",2001-08-07,KOSDAQ,72167,,,,,3795,2360,-1435,-37.81,328441802,1179633,,
241790,오션브릿지,"OCEANBRIDGE CO., LTD",2016-12-01,KOSDAQ,10003,,,,,16950,14650,-2300,-13.57,26364982,425593,,
329020,오션스톤,Ocean Stone,2020-05-07,KONEX,835,,,,,5490,2300,-3190,-58.11,130081,427,,
39200,오스코텍,OSCOTEC Inc.,2007-01-17,KOSDAQ,30207,C,D,C,B,31550,30350,-1200,-3.8,72058763,2612530,,
31510,오스템,"AUSTEM CO.,LTD",1997-02-12,KOSDAQ,28000,,,,,2820,2015,-805,-28.55,175428393,631641,,
48260,오스템임플란트,"OSSTEM IMPLANT.CO.,Ltd",2007-02-07,KOSDAQ,14286,C,C,B+,D,78400,142700,64300,82.02,42708446,4982296,,
138080,오이솔루션,"OE Solutions Co., Ltd.",2014-02-27,KOSDAQ,10624,B,D,B,B+,43300,28000,-15300,-35.33,15209229,590062,,
80580,오킨스전자,"OKins Electronics Co.,Ltd.",2014-12-24,KOSDAQ,17679,,,,,24400,19950,-4450,-18.24,24009089,594347,,
67170,오텍,Autech Corporation,2003-11-14,KOSDAQ,15392,,,,,12650,10000,-2650,-20.95,51665148,664267,,
353590,오토앤,AUTO& Inc.,2022-01-20,KOSDAQ,12876,,,,,,,,,,,,
173130,오파스넷,"OPASNET co., Ltd",2018-08-24,KOSDAQ,11860,,,,,4090,3720,-370,-9.05,24941357,114501,,
49480,오픈베이스,"Openbase, Inc.",2001-01-09,KOSDAQ,31422,,,,,2920,3690,770,26.37,1212117451,6180656,,
309930,오하임아이엔티,"OHEIM INT Co.,Ltd.",2018-12-20,KOSDAQ,21014,,,,,3030,4125,1095,36.14,326492320,1881981,,
244460,올리패스,OLIPASS Corporation,2019-09-20,KOSDAQ,26164,,,,,9500,7780,-1720,-18.11,104812514,1234231,,
226950,올릭스,"Olix Pharmaceuticals, Inc.",2018-07-18,KOSDAQ,13703,,,,,36900,28750,-8150,-22.09,39725097,1706651,,
57540,옴니시스템,"Omnisystem Co., Ltd",2007-09-19,KOSDAQ,46449,,,,,2070,2150,80,3.86,950614056,2749163,,
82210,옵트론텍,OPTRONTEC Inc.,2005-06-24,KOSDAQ,24484,,,,,8320,6910,-1410,-16.95,184400124,1637006,,
109080,옵티시스,"OPTICIS CO., LTD.",2011-07-12,KOSDAQ,5636,,,,,8470,16000,7530,88.9,141677510,3394465,,
153710,옵티팜,"Optipharm. CO., LTD",2018-10-26,KOSDAQ,14589,,,,,10750,9700,-1050,-9.77,68033406,935339,,
51390,YW,YW COMPANY LIMITED,2001-11-15,KOSDAQ,11355,,,,,4420,4285,-135,-3.05,19020299,91362,,
321820,와이더플래닛,Wider Planet Inc.,2021-02-03,KOSDAQ,6901,,,,,21400,13200,-8200,-38.32,17116048,380591,,
57030,YBM넷,"YBM NET, Inc.",2004-06-08,KOSDAQ,16313,,,,,6710,6040,-670,-9.99,229642258,2011820,,
122990,와이솔,"WiSoL CO., LTD.",2010-09-10,KOSDAQ,28187,C,D,B+,B,12450,10600,-1850,-14.86,40880557,478827,,
232140,와이아이케이,YIK Corporation,2015-12-24,KOSDAQ,82045,,,,,6640,5220,-1420,-21.39,130261667,822644,,
65530,와이어블,Wiable,2002-06-04,KOSDAQ,52860,,,,,4235,2700,-1535,-36.25,64881646,256099,,
67900,와이엔텍,"Y-ENTEC CO.,LTD.",2005-12-23,KOSDAQ,18200,,,,,14900,13150,-1750,-11.74,40971942,578239,,
155650,와이엠씨,"YMC Co., Ltd.",2012-11-15,KOSDAQ,19974,,,,,8680,6460,-2220,-25.58,45281543,366370,,
273640,와이엠텍,"YM Tech Co., Ltd.",2021-09-10,KOSDAQ,5483,,,,,,,,,,,,
251370,와이엠티,"YMT CO., LTD.",2017-04-27,KOSDAQ,15101,,,,,18650,19850,1200,6.43,18852603,402877,,
66430,와이오엠,"Y-OPTICS MANUFACTURE Co., Ltd.",2002-12-24,KOSDAQ,16410,,,,,2880,2695,-185,-6.42,91527091,266282,,
193250,와이제이엠게임즈,"YJM Games Co., Ltd.",2014-12-29,KOSDAQ,57184,,,,,1980,2590,610,30.81,1644310320,5255747,,
273060,와이즈버즈,Wise birds Inc.,2017-08-07,KOSDAQ,50450,B,D,B,B+,1740,1695,-45,-2.59,89036393,186871,,
19210,와이지-원,"YG-1 CO., LTD",1997-08-06,KOSDAQ,30574,,,,,6530,9200,2670,40.89,70679127,626015,,
122870,와이지엔터테인먼트,YG Entertainment Inc.,2011-11-23,KOSDAQ,18446,B,D,B,B,47100,68300,21200,45.01,95176610,5401819,,
37270,YG PLUS,YG PLUS,2003-08-01,KOSPI,63429,C,D,C,B,6080,7420,1340,22.04,626908554,4858122,,
11690,와이투솔루션,Y2 Solution,1995-12-21,KOSPI,159236,,,,,2440,2440,0,0,0,0,,
40300,YTN,YTN,2001-09-04,KOSDAQ,42000,,,,,4300,3385,-915,-21.28,49805390,209401,,
332570,와이팜,Wireless Amplifier Module Inc.,2020-07-31,KOSDAQ,37141,,,,,10050,7000,-3050,-30.35,47882530,422266,,
79000,와토스코리아,"WATOS COREA CO.,LTD",2005-11-15,KOSDAQ,7200,,,,,6100,6140,40,0.66,22219584,196703,,
316140,우리금융지주,WooriFinancialGroup,2019-02-13,KOSPI,728061,A,A+,A+,A,10050,14050,4000,39.8,688591313,8400332,"78,551","1,147"
32820,우리기술,"Woori Technology, Incorporation",2000-06-22,KOSDAQ,143027,,,,,1270,2490,1220,96.06,3086202867,7270565,,
41190,우리기술투자,"Woori Technology Investment Co., Ltd",2000-06-09,KOSDAQ,84000,C,D,C,C,4775,8700,3925,82.2,2092866535,19130784,,
115440,우리넷,"Woori-Net Co., Ltd.",2010-01-27,KOSDAQ,9172,,,,,8600,9410,810,9.42,67873648,647855,,
118000,우리들휴브레인,WOORIDUL HUEBRAIN,2009-12-30,KOSPI,81323,B,D,B,B,1964,1335,-629,-32.03,201735024,403302,,
