회사명,종목코드,업종,상장일,지역,영문 종목명,시장구분,상장주식수,ESG등급,환경,사회,지배구조,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),corp_code,stock_name,corp_cls,induty_code,est_dt,2021년 NCSI,자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,통근버스운행,본인학자금,복지카드,업무활동비,자격증수당,위험수당,사대보험,워크샵,신입사원교육,직무향상교육,리더십교육,해외연수지원,도서비지원,외국어교육지원,자격증취득지원,총개수,기준가&종가 평균,업종 대분류,온실가스/매출액
대주전자재료,78600,전자부품 제조업,2004-12-10,경기도,"Daejoo Electronic Materials Co., Ltd.",KOSDAQ,15481,B,C,B,B+,150.91,127487865,10385856,,,,,,,,,192027,7731,85186,116293,8925,5821,103200,1.60E+12,300438,31264598600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,62375,전자부품 및 반도체 제조,0
텔레칩스,54450,반도체 제조업,2004-12-10,서울특별시,Telechips Inc.,KOSDAQ,13506,,,,,-5.42,201580809,3823559,,,,,,,,,,,,,,,18200,2.46E+11,522441,9327821100,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,6,17950,전자부품 및 반도체 제조,
HB테크놀러지,78150,특수 목적용 기계 제조업,2004-12-08,충청남도,"HB Technology CO.,LTD.",KOSDAQ,78990,,,,,-12.23,450150282,1379790,,,,,,,,,,,,,,,2625,2.07E+11,383726,1010536780,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2610,"자동차, 기계, 장치, 장비 제조업",
도이치모터스,67990,자동차 판매업,2004-12-03,서울특별시,DEUTSCH MOTORS INC.,KOSDAQ,29624,,,,,39.88,167110158,1359676,,,,,,,,,,,,,,,7450,2.21E+11,189963,1419771540,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,7820,기타 서비스업,
유니드,14830,기초 화학물질 제조업,2004-12-03,서울특별시,UNID,KOSPI,8890,B+,B,B+,B+,70.53,34302773,3934905,385154,9795,,,,,,,1002744,44449,729908,677077,60267,104572,100000,8.89E+11,35793,3576443200,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,8,81700,화학제품 제조업,0.568848152
토비스,51360,영상 및 음향기기 제조업,2004-11-19,인천광역시,"TOVIS Co., LTD",KOSDAQ,16717,,,,,34.13,71108148,629474,,,390365,토비스,K,265,19980908,,,,,,,,8880,1.48E+11,644697,5716590420,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,7,8815,기타 제조업,
제넨바이오,72520,생활용품 도매업,2004-10-29,경기도,GenNBio Inc.,KOSDAQ,41839,,,,,-63.6,673409197,1237484,,,408956,제넨바이오,K,464,19990514,,,,,,,,823,1.72E+11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4927.5,도매 소매업,
상신브레이크,41650,자동차 신품 부품 제조업,2004-10-27,대구광역시,SANGSINBRAKE,KOSPI,21471,B,B,B,B,-16.86,96090380,479654,,,,,,,,,,,,,,,3820,82020939000,25230,96748615,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3855,"자동차, 기계, 장치, 장비 제조업",
국일제지,78130,기타 종이 및 판지 제품 제조업,2004-10-22,경기도,"KUK-IL PAPER MFG CO.,LTD",KOSDAQ,127617,B,B+,B,B,-20.77,562893905,3165860,44363,1127,,,,,,,126214,12635,69213,100061,1321,-475,4060,5.18E+11,649793,2621246350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4422.5,기타 제조업,0.443359551
DMS,68790,특수 목적용 기계 제조업,2004-10-01,경기도,"DMS Co.,Ltd.",KOSDAQ,24573,,,,,-19.27,46084964,356913,,,,,,,,,,,,,,,6790,1.67E+11,110906,752383380,,,,,,,,,,,,,,,,,7220,"자동차, 기계, 장치, 장비 제조업",
인팩,23810,자동차 신품 부품 제조업,2004-09-21,서울특별시,INFAC,KOSPI,10000,C,D,C,B+,48.57,48969905,689011,,,,,,,,,,,,,,,13350,1.34E+11,41342,548394250,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,8,8700,"자동차, 기계, 장치, 장비 제조업",
코드네이처,78940,전기 및 통신 공사업,2004-08-27,서울특별시,CODENATURE INC.,KOSDAQ,32452,,,,,-26.57,133230251,376566,,,501970,코드네이처,K,423,20040701,,,,,,,,2065,67013423365,58534,121001325,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5,2137.5,"건축, 건설, 공사",
시너지이노베이션,48870,의료용 기기 제조업,2004-08-13,경기도,"Synergy Innovation Co., Ltd.",KOSDAQ,80363,,,,,25.63,615999740,2800261,,,,,,,,,,,,,,,4065,3.23E+11,2310841,9568900520,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,3367.5,의료기기 의약품 제조업,
신성델타테크,65350,가정용 기기 제조업,2004-08-06,경상남도,"SHINSUNG DELTA TECH CO., LTD",KOSDAQ,27484,,,,,70.72,286133856,4208918,,,,,,,,,,,,,,,17050,4.69E+11,505096,8551506950,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,9,11140,기타 제조업,
GS,78930,기타 금융업,2004-08-05,서울특별시,GS Holdings,KOSPI,92915,A,A,A,A,4.66,67863977,2930779,,,,,,,,,5956881,473501,5180891,306286,241300,-53296,39400,3.66E+12,130076,5123232850,,,,,,,,,,,,,,,,,39550,금융,0
유니퀘스트,77500,기계장비 및 관련 물품 도매업,2004-08-05,경기도,Uniquest Corporation,KOSPI,27343,B,B,C,B+,4.88,54366922,618512,,,,,,,,,,,,,,,12550,3.43E+11,1226888,15299732200,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,10500,도매 소매업,
다스코,58730,"구조용 금속제품, 탱크 및 증기발생기 제조업",2004-08-02,전라남도,Development Advance Solution,KOSPI,16877,B,B,C,B+,-2,45461071,287352,,,,,,,,,,,,,,,4860,82020086460,26912,130746605,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,7,4960,기타 제조업,
한국경제TV,39340,텔레비전 방송업,2004-07-30,서울특별시,"Korea Business News CO., LTD.",KOSDAQ,23000,,,,,0.89,42152922,319718,,,,,,,,,,,,,,,7380,1.70E+11,33572,245760510,,,,,,,,,,,,,,,,,6760,"영화, 비디오물, 방송",
LG디스플레이,34220,전자부품 제조업,2004-07-23,서울특별시,LG Display,KOSPI,357816,B+,B,A,B+,-14.45,861433470,19255626,4748207,56668,,,,,,,29478122,1789079,10642818,28364914,721931,552173,24700,8.84E+12,3393862,83662518550,,,,,,,,,,,,,,,,,20225,전자부품 및 반도체 제조,0.167397194
다날,64260,소프트웨어 개발 및 공급업,2004-07-23,경기도,"DANAL CO., LTD.",KOSDAQ,68949,,,,,36.77,2613674856,28902062,,,389970,다날,K,582,19970704,,,,,,,,15000,1.03E+12,5509759,83481270100,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,9305,정보 통신 소프트웨어 및 공학연구,
텔코웨어,78000,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2004-07-20,서울특별시,TELCOWARE,KOSPI,9703,C,D,C,B,-8.14,3130384,37551,,,,,,,,,,,,,,,10950,1.06E+11,6571,71907200,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,10600,정보 통신 소프트웨어 및 공학연구,
형지I&C,11080,봉제의복 제조업,2004-07-02,서울특별시,HYUNGJI Innovation and Creative Company Limited,KOSDAQ,39014,,,,,-20,365322680,613725,,,,,,,,,,,,,,,1565,61056360685,1277849,2059725120,,,,,,,,,,,,,,,,,1305,기타 제조업,
휘닉스소재,50090,전자부품 제조업,2004-06-29,경상북도,"PHOENIX MATERIALS CO., LTD.",KOSDAQ,79139,,,,,-9.51,1098524048,1492445,,,,,,,,,,,,,,,890,70433658380,472286,416208809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,751.5,전자부품 및 반도체 제조,
코엔텍,29960,폐기물 처리업,2004-06-18,울산광역시,"Korea Environment Technology Co., LTD.",KOSDAQ,50000,C,B,D,C,-8.79,57754394,527689,411703,426,,,,,,,191437,25000,151390,70830,31036,25539,8600,4.30E+11,199497,1708465040,,,,,,,,,,,,,,,,,8375,기타 서비스업,5.812551179
YBM넷,57030,교육지원 서비스업,2004-06-08,서울특별시,"YBM NET, Inc.",KOSDAQ,16313,,,,,-9.99,229642258,2011820,,,,,,,,,,,,,,,7030,1.15E+11,168593,1184478690,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,7,6375,교육,
CS,65770,통신 및 방송 장비 제조업,2004-06-04,경기도,CS CORPORATION,KOSDAQ,19411,,,,,-5.97,338779198,1895778,,,,,,,,,,,,,,,4110,79779744300,731437,3121820815,,,,,,,,,,,,,,,,,2275,"자동차, 기계, 장치, 장비 제조업",
아미노로직스,74430,기타 전문 도매업,2004-06-04,서울특별시,"AMINOLOGICS CO.,LTD.",KOSDAQ,87827,,,,,-16.49,656523791,2198685,,,,,,,,,,,,,,,2335,2.05E+11,666216,1528629890,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2142.5,도매 소매업,
테라젠이텍스,66700,의약품 제조업,2004-05-27,경기도,"THERAGEN ETEX CO.,LTD.",KOSDAQ,32474,,,,,-38.87,76174987,607111,,,,,,,,,,,,,,,6570,2.13E+11,94074,611370430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6985,의료기기 의약품 제조업,
디에이피,66900,전자부품 제조업,2004-05-14,경기도,"DAP Co., Ltd",KOSDAQ,22745,,,,,4.71,32379510,138218,43031,879,,,,,,,,,,,,,4265,97005305295,132618,564403230,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,4017.5,전자부품 및 반도체 제조,
한양디지텍,78350,반도체 제조업,2004-05-14,경기도,"HANYANG DIGITECH CO.,LTD.",KOSDAQ,15244,,,,,177.5,54022340,605001,,,,,,,,,,,,,,,18150,2.77E+11,175512,3160188250,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,8,9352.5,전자부품 및 반도체 제조,
STX엔진,77970,일반 목적용 기계 제조업,2004-05-10,경상남도,"STXEngineCo.,Ltd",KOSPI,23009,B+,B,B,B+,119.85,90517109,1218119,,,,,,,,,,,,,,,9470,2.18E+11,23135,220023250,,,,,,,,,,,,,,,,,10875,"자동차, 기계, 장치, 장비 제조업",
동국알앤에스,75970,기타 비금속 광물제품 제조업,2004-02-13,경상남도,"DONGKUK REFRACTORIES & STEEL CO., LTD.",KOSDAQ,18400,,,,,9.54,563120764,3371614,,,,,,,,,,,,,,,4385,80684000000,80213,348962495,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,6,4117.5,기타 제조업,
라이트론,69540,통신 및 방송 장비 제조업,2004-02-13,대전광역시,LIGHTRON INC.,KOSDAQ,26062,,,,,-55.38,38878490,211350,,,,,,,,,,,,,,,4605,1.20E+11,161907,743422835,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,6725,"자동차, 기계, 장치, 장비 제조업",
듀오백,73190,가구 제조업,2004-02-06,인천광역시,"DUOBACK CO., LTD.",KOSDAQ,11968,,,,,-66.79,58339365,250975,,,,,,,,,,,,,,,2825,33809713000,25751,72117445,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,5235,기타 제조업,
삼진엘앤디,54090,그외 기타 제품 제조업,2004-02-06,경기도,SAMJIN LND COMPANY LIMITED,KOSDAQ,24959,,,,,-27.6,408518816,1664382,,,,,,,,,,,,,,,3480,86858127360,318891,1111870185,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,7,3357.5,기타 제조업,
에스텍파마,41910,의약품 제조업,2004-02-06,경기도,"ESTECHPHARMA CO., LTD",KOSDAQ,11898,,,,,-11.92,19823055,235238,,,,,,,,,,,,,,,9620,1.14E+11,13762,131979980,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5,9780,의료기기 의약품 제조업,
NICE,34310,회사 본부 및 경영 컨설팅 서비스업,2004-02-04,서울특별시,NICEHoldings,KOSPI,37882,B+,B,A,B+,-3.7,16497541,289916,,,,,,,,,473226,18941,312371,38981,19196,-14070,16150,6.12E+11,19997,322089000,,,,,,,,,,,,,,,,,17225,사업지원 서비스업,0
대교,19680,초등 교육기관,2004-02-03,서울특별시,DAEKYO,KOSPI,84703,B+,D,B+,A,-9.73,189856833,977867,,,,,,,,,,,,,,,3880,3.29E+11,23482,90605405,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,3815,교육,
스포츠서울,39670,"서적, 잡지 및 기타 인쇄물 출판업",2004-01-16,서울특별시,The Sports Seoul,KOSDAQ,9212,,,,,0,0,0,,,,,,,,,,,,,,,7360,67797501120,0,0,,,,,,,,,,,,,,,,,7360,기타 서비스업,
세진티에스,67770,전자부품 제조업,2004-01-09,경기도,"SEJIN T.S CO., LTD.",KOSDAQ,8397,,,,,-18.1,62096865,409826,,,,,,,,,,,,,,,5130,43074522090,39982,203059610,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4547.5,전자부품 및 반도체 제조,
한솔인티큐브,70590,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2004-01-08,서울특별시,"Hansol Inticube Co., Ltd.",KOSDAQ,13880,,,,,-6.76,52657593,175699,,,,,,,,,,,,,,,3475,48231335475,402902,1400657990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3072.5,정보 통신 소프트웨어 및 공학연구,
WI,73570,그외 기타 제품 제조업,2004-01-06,충청남도,"WI Co.,Ltd.",KOSDAQ,80905,,,,,-31.7,792721975,1397131,,,,,,,,,,,,,,,1370,1.11E+11,8651238,11845071495,,,,,,,,,,,,,,,,,1216,기타 제조업,
테라사이언스,73640,기타 금속 가공제품 제조업,2004-01-06,경상남도,"TERA SCIENCE Co.,LTD",KOSDAQ,74079,,,,,11.56,108342990,230397,,,,,,,,,,,,,,,2015,1.48E+11,1645796,3233339560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1967.5,기타 제조업,
우주일렉트로,65680,전자부품 제조업,2004-01-02,경기도,"UJU ELECTRONICS CO., LTD",KOSDAQ,9934,,,,,9.79,23032874,644029,,,,,,,,,,,,,,,32850,3.26E+11,102712,3407735900,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,
피에이치씨,57880,"섬유, 의복, 신발 및 가죽제품 소매업",2003-12-29,경기도,PHC,KOSDAQ,118807,,,,,-4.87,3551454596,7136367,,,,,,,,,,,,,,,1315,1.56E+11,8276306,10652140690,,,,,,,,,,,,,,,,,1861.5,도매 소매업,
기업은행,24110,은행 및 저축기관,2003-12-24,서울특별시,INDUSTRIALBANKOFKOREA,KOSPI,744301,A,A,A+,A,17.35,404970760,4185917,,,,,,,,,368177498,4211365,25592892,7885419,2724143,2024095,10350,7.70E+12,1125994,11618804800,,,,,,,,,,,,,,,,,9770,금융,0
이엔플러스,74610,일반 목적용 기계 제조업,2003-12-23,경기도,ENPLUS,KOSPI,53235,C,D,B,B,-10.33,351459805,1532392,,,,,,,,,,,,,,,4870,2.50E+11,9628432,47082929330,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4500,"자동차, 기계, 장치, 장비 제조업",
드림어스컴퍼니,60570,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2003-12-19,서울특별시,Dreamus Company,KOSDAQ,56860,B,B,C,B+,-18.44,77292481,449078,,,,,,,,,,,,,,,6020,3.42E+11,423111,2552663320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4875,정보 통신 소프트웨어 및 공학연구,
버킷스튜디오,66410,"영화, 비디오물, 방송프로그램 제작 및 배급업",2003-12-19,서울특별시,"BUCKET STUDIO Co.,Ltd.",KOSDAQ,54734,,,,,117.25,1627757504,8293951,,,,,,,,,,,,,,,5490,3.00E+11,2027164,11148900900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2712.5,"영화, 비디오물, 방송",
아프리카TV,67160,소프트웨어 개발 및 공급업,2003-12-19,경기도,"AfreecaTV Co., Ltd.",KOSDAQ,11495,B,D,B,B+,104.69,36234144,5125875,,,,,,,,,278191,5747,146997,186974,57078,35019,202900,2.33E+12,27166,5511674600,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,116850,정보 통신 소프트웨어 및 공학연구,0
원익QnC,74600,유리 및 유리제품 제조업,2003-12-12,경상북도,WONIK QnC CORPORATION,KOSDAQ,26288,,,,,33.51,101241794,2726006,,,,,,,,,344782,13144,250321,236824,47737,43628,28750,7.56E+11,220533,6310440000,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,6,21425,기타 제조업,0
로체시스템즈,71280,특수 목적용 기계 제조업,2003-11-14,경기도,RORZE SYSTEMS CORPORATION,KOSDAQ,15297,,,,,-9.59,64856735,388227,,,,,,,,,,,,,,,6090,93156312270,241497,1464154830,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4,5560,"자동차, 기계, 장치, 장비 제조업",
에스텍,69510,영상 및 음향기기 제조업,2003-11-14,경상남도,ESTec Corporation,KOSDAQ,10910,,,,,-23.96,4425099,48658,,,,,,,,,,,,,,,9260,1.01E+11,6322,58278490,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,7,9110,기타 제조업,
오텍,67170,자동차 재제조 부품 제조업,2003-11-14,충청남도,Autech Corporation,KOSDAQ,15392,,,,,-20.95,51665148,664267,,,,,,,,,,,,,,,10900,1.68E+11,45099,490481300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11325,기타 제조업,
키이스트,54780,"영화, 비디오물, 방송프로그램 제작 및 배급업",2003-11-14,서울특별시,"KEYEAST Co., Ltd.",KOSDAQ,18145,,,,,-17.72,101499734,1538614,,,,,,,,,,,,,,,13150,2.38E+11,229250,3005894350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14400,"영화, 비디오물, 방송",
현대에버다임,41440,특수 목적용 기계 제조업,2003-11-14,충청북도,HYUNDAI EVERDIGM,KOSDAQ,17916,A,B+,A+,A,-6.23,39815945,267119,,,,,,,,,,,,,,,5210,93342068240,5913,30684550,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5135,"자동차, 기계, 장치, 장비 제조업",
한솔홈데코,25750,제재 및 목재 가공업,2003-11-04,서울특별시,HansolHomeDeco,KOSPI,80565,A,B+,A,A,-2.21,827333268,1766577,61799,2862,,,,,,,,,,,,,1695,1.37E+11,349597,588946850,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1790,"건축, 건설, 공사",
중앙백신,72020,기초 의약물질 및 생물학적 제제 제조업,2003-10-31,대전광역시,CHOONG ANG VACCINE LABORATORY,KOSDAQ,9960,,,,,-9.94,46675729,869310,,,,,,,,,,,,,,,15050,1.50E+11,29812,447668600,,,,,,,,,,,,,,,,,14825,의료기기 의약품 제조업,
휴비츠,65510,의료용 기기 제조업,2003-10-31,경기도,"Huvitz Co., Ltd.",KOSDAQ,11883,,,,,3.73,15935787,148163,,,,,,,,,,,,,,,9000,1.07E+11,16194,145694200,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,8,7915,의료기기 의약품 제조업,
우리산업홀딩스,72470,자동차 신품 부품 제조업,2003-10-28,경기도,"WOORY INDUSTRIAL HOLDINGS CO.,LTD.",KOSDAQ,18887,,,,,-12.55,100090722,786882,,,359623,우리산업홀딩스,K,303,19890227,,,,,,,,6660,1.26E+11,78328,513395860,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5042.5,"자동차, 기계, 장치, 장비 제조업",
디지털대성,68930,일반 교습 학원,2003-10-17,서울특별시,"Digital Daesung Co., Ltd.",KOSDAQ,29747,,,,,13.49,33486551,293741,,,,,,,,,,,,,,,9010,2.68E+11,111526,1007207460,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,7835,교육,
코스온,69110,기타 화학제품 제조업,2003-10-14,서울특별시,"COSON Co., Ltd.",KOSDAQ,23941,,,,,-35.46,10224109,31309,,,,,,,,,,,,,,,2630,62963935800,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,3352.5,화학제품 제조업,
이수페타시스,7660,전자부품 제조업,2003-10-07,대구광역시,ISUPETASYS,KOSPI,63246,B,B,A,C,114.94,391981581,2067045,52566,712,,,,,,,,,,,,,6880,4.35E+11,4575455,31823707820,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,4615.5,전자부품 및 반도체 제조,
강원랜드,35250,유원지 및 기타 오락관련 서비스업,2003-09-04,강원도,"Kangwon Land, Inc.",KOSPI,213941,A,B+,A,A,7.57,218663658,5791303,58273,1177,,,,,,,3635974,106970,3244744,477475,-430880,-278763,24200,5.18E+12,269498,6508584550,,,,,,,,,,,,,,,,,26725,기타 서비스업,0.122044086
유아이디,69330,전자부품 제조업,2003-08-18,충청북도,"U.I.DISPLAY CO.,LTD.",KOSDAQ,14191,,,,,29.38,48975848,128220,,,,,,,,,,,,,,,2675,36325756350,52477,141411875,,,,,,,,,,,,,,,,,2420,전자부품 및 반도체 제조,
티씨케이,64760,기타 비금속 광물제품 제조업,2003-08-18,경기도,"TOKAI CARBON KOREA CO., LTD",KOSDAQ,11675,B,B,B,B+,-27.8,13438627,2074868,26302,536,,,,,,,389706,5838,339512,270767,103400,81891,152600,1.78E+12,42152,6391959600,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,10,139050,기타 제조업,0.097138868
YG PLUS,37270,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2003-08-01,서울특별시,YG PLUS,KOSPI,63429,C,D,C,B,22.04,626908554,4858122,,,,,,,,,,,,,,,8000,5.07E+11,385373,3082676210,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,6750,정보 통신 소프트웨어 및 공학연구,
아모텍,52710,전자부품 제조업,2003-08-01,인천광역시,"Amotech Co., Ltd.",KOSDAQ,9743,,,,,-28.13,15829310,462957,,,,,,,,,,,,,,,27100,2.64E+11,82181,2209657100,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,27800,전자부품 및 반도체 제조,
농심홀딩스,72710,기타 금융업,2003-07-30,서울특별시,NongshimHoldings,KOSPI,4638,B+,B,A,B+,-3.38,1412027,111688,,,,,,,,,,,,,,,76100,3.53E+11,5270,399550000,,,,,,,,,,,,,,,,,72750,금융,
웰크론,65950,직물직조 및 직물제품 제조업,2003-07-29,서울특별시,Welcron Company Limited,KOSDAQ,28231,,,,,-9.05,98845108,472041,,,,,,,,,,,,,,,4635,1.31E+11,130014,599969025,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,6,4325,기타 제조업,
파워로직스,47310,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2003-07-25,충청북도,POWER LOGICS,KOSDAQ,34421,,,,,-21.19,257199889,2352443,,,,,,,,,,,,,,,8110,2.79E+11,297630,2409372750,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,9,7975,"자동차, 기계, 장치, 장비 제조업",
한국금융지주,71050,기타 금융업,2003-07-21,서울특별시,KOREA INVESTMENT HOLDINGS,KOSPI,55726,B+,C,A,B+,-8.93,73520998,7008764,,,,,,,,,7214352,307921,4962453,11461,277647,277673,79800,4.45E+12,107135,8578788900,,,,,,,,,,,,,,,,,80250,금융,0
COWON,56000,소프트웨어 개발 및 공급업,2003-07-11,서울특별시,COWON,KOSDAQ,19720,,,,,0,0,0,,,,,,,,,,,,,,,2860,56399843500,0,0,,,,,,,,,,,,,,,,,2860,정보 통신 소프트웨어 및 공학연구,
이라이콤,41520,상품 중개업,2003-07-04,경기도,"e-LITECOM CO., LTD.",KOSDAQ,12189,,,,,-32.73,15735657,161107,,,,,,,,,,,,,,,8930,1.09E+11,59268,532098610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8740,기타 서비스업,
녹원씨엔아이,65560,인쇄 및 인쇄관련 산업,2003-07-01,경기도,"Nokwon Commercials & Industries, Inc.",KOSDAQ,22761,,,,,0,0,0,,,,,,,,,,,,,,,5770,99593806250,0,0,,,,,,,,,,,,,,,,,5770,기타 서비스업,
유엔젤,72130,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2003-07-01,경기도,UANGEL,KOSPI,13195,C,D,C,B,23.51,118448681,601283,,,,,,,,,,,,,,,5360,70727633440,188466,1006181000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,4135,정보 통신 소프트웨어 및 공학연구,
SBS,34120,텔레비전 방송업,2003-06-25,서울특별시,SEOULBROADCASTINGSYSTEM,KOSPI,18253,B,D,B+,B+,85.97,42402491,1827424,,,,,,,,,988126,91263,477865,756842,44900,-78241,49500,9.04E+11,88615,4363244150,,,,,,,,,,,,,,,,,31600,"영화, 비디오물, 방송",0
홈캐스트,64240,영상 및 음향기기 제조업,2003-06-11,서울특별시,"homecast CO., LTD.",KOSDAQ,35038,,,,,12.11,49795881,181051,,,,,,,,,,,,,,,4550,1.51E+11,100819,466692715,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,3022.5,기타 제조업,
씨씨에스,66790,텔레비전 방송업,2003-05-30,충청북도,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO.,LTD.",KOSDAQ,56005,,,,,-48.31,110336976,99148,,,,,,,,,,,,,,,697,39035530305,30983,21615676,,,,,,,,,,,,,,,,,940.5,"영화, 비디오물, 방송",
웹젠,69080,소프트웨어 개발 및 공급업,2003-05-23,경기도,Webzen Inc.,KOSDAQ,35311,B,D,B,B+,-32.47,133119458,4328049,,,,,,,,,604871,17655,498702,286318,107114,87017,30350,1.07E+12,2149062,66030395050,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,5,29025,정보 통신 소프트웨어 및 공학연구,0
엔씨소프트,36570,소프트웨어 개발 및 공급업,2003-05-22,서울특별시,NCsoftCorporation,KOSPI,21954,A,B+,A,A,-51.5,51717565,35010369,,,,,,,,,3972965,10977,3185133,2242431,868539,627524,667000,1.46E+13,237394,1.60E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,692000,정보 통신 소프트웨어 및 공학연구,0
하이스틸,71090,1차 철강 제조업,2003-02-17,충청남도,"HISTEEL CO., LTD.",KOSPI,19999,B,C,B,B+,35.42,311647448,1193473,,,,,,,,,,,,,,,2775,55498446000,100170,275303265,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2825,기타 제조업,
대화제약,67080,의약품 제조업,2003-02-14,강원도,"DAE HWA PHARM CO., LTD",KOSDAQ,18617,,,,,-23.1,13601312,154611,,,,,,,,,,,,,,,9300,1.73E+11,12032,112235350,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4,10260,의료기기 의약품 제조업,
우수AMS,66590,자동차 신품 부품 제조업,2003-02-12,경상남도,"WOOSU AMS CO., LTD.",KOSDAQ,35915,,,,,-34.23,123905891,696939,,,,,,,,,,,,,,,4950,1.77E+11,481108,2346854520,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,7,5097.5,"자동차, 기계, 장치, 장비 제조업",
JW신약,67290,의약품 제조업,2003-02-11,서울특별시,JW SHINYAK CORPORATION,KOSDAQ,46127,,,,,-2.99,206820590,1043997,,,,,,,,,,,,,,,4020,1.77E+11,64927,259858760,,,,,,,,,,,,,,,,,4351,의료기기 의약품 제조업,
하츠,66130,가정용 기기 제조업,2003-02-11,경기도,HAATZ Inc.,KOSDAQ,12800,,,,,8.21,83537467,968935,,,,,,,,,,,,,,,9940,1.27E+11,642085,6364214000,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4,9765,기타 제조업,
